global_step,sample_cursor,coverage_fraction,loss,grad_norm,learning_rate,processed_tokens,supervised_tokens,update_seconds,tokens_per_second,nvml_peak_bytes,allocated_peak_bytes,reserved_peak_bytes
831,13296,0.6648,1.5444426386090877,0.2493222951889038,2.6816823400733625e-05,8509,7463,7.791735915932804,1092.0544653727945,39930757120,31108308480,33749467136
832,13312,0.6656,1.041349926157816,0.3145611882209778,2.6702071098722253e-05,6724,5209,6.09516489924863,1103.1694976503243,39930757120,31108308480,33749467136
833,13328,0.6664,1.488502731680252,0.269290953874588,2.65874753317543e-05,7690,6558,7.82764681102708,982.415301258461,39930757120,31108308480,33749467136
834,13344,0.6672,1.4942563571994323,0.25383687019348145,2.6473036869780353e-05,8429,7035,7.711142481304705,1093.0935358068803,39930757120,31108308480,33749467136
835,13360,0.668,1.5480270624815313,0.2436353862285614,2.6358756481694114e-05,8385,7285,7.893317085225135,1062.2910380345934,39930757120,31108308480,33749467136
836,13376,0.6688,1.2848939923218148,0.2848389744758606,2.6244634935327085e-05,7386,5963,7.084369054064155,1042.576966788991,39930757120,31108308480,33749467136
837,13392,0.6696,1.3699661387135895,0.2885291576385498,2.613067299744364e-05,6858,5648,5.9695576201193035,1148.8288473648975,39930757120,31108308480,33749467136
838,13408,0.6704,1.3329195813136425,0.2896307706832886,2.601687143373579e-05,7023,5777,6.529713673982769,1075.544863166466,39930757120,31108308480,33749467136
839,13424,0.6712,1.0503575833746797,0.33072519302368164,2.5903231008817885e-05,6289,5064,5.7248560967855155,1098.5428967430726,39930757120,31108308480,33749467136
840,13440,0.672,1.464676298150835,0.270520955324173,2.578975248622175e-05,7644,6524,7.016430148854852,1089.4428987150359,39930757120,31108308480,33749467136
841,13456,0.6728,1.3311873131604768,0.30192914605140686,2.5676436628391354e-05,7026,5842,6.645174123812467,1057.3086376808205,39930757120,31108308480,33749467136
842,13472,0.6736,1.2332189778532352,0.2681383788585663,2.5563284196677716e-05,7828,6555,7.580654039047658,1032.628577914026,39930757120,31108308480,33749467136
843,13488,0.6744,1.5143554837726176,0.24640776216983795,2.5450295951333896e-05,8718,7533,8.008756431285292,1088.558514021494,39930757120,31108308480,33749467136
844,13504,0.6752,1.3207818550083477,0.2628234028816223,2.5337472651509763e-05,7575,6578,7.263219691812992,1042.9259090893868,39930757120,31108308480,33749467136
845,13520,0.676,1.2705789290304115,0.29495030641555786,2.5224815055246918e-05,7200,6012,6.389789131004363,1126.797747528843,39930757120,31108308480,33749467136
846,13536,0.6768,1.2246688092622953,0.3050406277179718,2.511232391947372e-05,6385,5507,5.813368582166731,1098.3304962955253,39930757120,31108308480,33749467136
847,13552,0.6776,1.3802780949048417,0.27869540452957153,2.500000000000001e-05,7369,6083,7.025175289716572,1048.9417980483302,39930757120,31108308480,33749467136
848,13568,0.6784,1.358778500007443,0.2897563576698303,2.488784405151216e-05,6975,5814,6.1625572941266,1131.835318861493,39930757120,31108308480,33749467136
849,13584,0.6792,1.3161360459825013,0.25974926352500916,2.4775856827568016e-05,7553,6520,6.91147101810202,1092.820903135922,39930757120,31108308480,33749467136
850,13600,0.68,1.1821741299766424,0.320377379655838,2.4664039080591732e-05,6579,5317,5.955413423012942,1104.7092003012572,39930757120,31108308480,33749467136
851,13616,0.6808,1.3780809219568044,0.2819424867630005,2.4552391561868783e-05,7358,6130,6.893306041136384,1067.4123499073617,39930757120,31108308480,33749467136
852,13632,0.6816,1.0564789875369285,0.3065233528614044,2.444091502154095e-05,6032,4949,5.811599561013281,1037.9242300975552,39930757120,31108308480,33749467136
853,13648,0.6824,1.221064898959653,0.2784448564052582,2.4329610208601195e-05,7554,6189,7.408430807758123,1019.6491262480898,39930757120,31108308480,33749467136
854,13664,0.6832,1.5381372706138945,0.2592911422252655,2.4218477870888684e-05,7683,6567,6.684574185870588,1149.3626649009025,39930757120,31108308480,33749467136
855,13680,0.684,1.365009205771511,0.2716834843158722,2.410751875508373e-05,7378,6274,6.8597947880625725,1075.5423781538202,39930757120,31108308480,33749467136
856,13696,0.6848,1.1679043092900119,0.3059685528278351,2.3996733606702853e-05,6908,5917,6.682130916975439,1033.8019541716487,39930757120,31108308480,33749467136
857,13712,0.6856,1.3836097215873484,0.26979026198387146,2.388612317009366e-05,7327,6248,6.846482787281275,1070.1845352786665,39930757120,31108308480,33749467136
858,13728,0.6864,1.2925634401155324,0.2693854570388794,2.3775688188429896e-05,7305,6276,6.755344085395336,1081.366087005544,39930757120,31108308480,33749467136
859,13744,0.6872,1.1457861507399139,0.2800060212612152,2.3665429403706506e-05,6716,5906,5.922987282741815,1133.8872902139833,39930757120,31108308480,33749467136
860,13760,0.688,0.9878465444853408,0.30066198110580444,2.3555347556734542e-05,6826,5522,6.644469123799354,1027.3205989550668,39930757120,31108308480,33749467136
861,13776,0.6888,1.4052805977465106,0.2810172140598297,2.3445443387136244e-05,7580,6465,6.871887163259089,1103.0448870765624,39930757120,31108308480,33749467136
862,13792,0.6896,1.446462150347133,0.26150619983673096,2.3335717633340108e-05,7982,6696,7.286224524024874,1095.491907184708,39930757120,31108308480,33749467136
863,13808,0.6904,1.2797248596274917,0.276317298412323,2.3226171032575856e-05,7678,6258,7.014850862789899,1094.535030064254,39930757120,31108308480,33749467136
864,13824,0.6912,1.3599165009149314,0.2744898796081543,2.3116804320869467e-05,7697,6441,7.531958524137735,1021.9121594115734,39930757120,31108308480,33749467136
865,13840,0.692,1.1809339722276235,0.2819674015045166,2.3007618233038373e-05,6800,5704,6.06417340785265,1121.3399655086562,39930757120,31108308480,33749467136
866,13856,0.6928,1.1742911707773298,0.2851635813713074,2.289861350268634e-05,7249,6087,6.549998091068119,1106.7178797937472,39930757120,31108308480,33749467136
867,13872,0.6936,1.2126128930789943,0.3047255575656891,2.2789790862198628e-05,6453,5429,6.188406332395971,1042.7563500830408,39930757120,31108308480,33749467136
868,13888,0.6944,1.1693427006987287,0.33741307258605957,2.2681151042737127e-05,5903,5174,5.317801208235323,1110.0452553319253,39930757120,31108308480,33749467136
869,13904,0.6952,1.4595905218540939,0.26212045550346375,2.257269477423532e-05,7703,6628,7.045545243658125,1093.314957693823,39930757120,31108308480,33749467136
870,13920,0.696,1.1680644942471794,0.2608102858066559,2.246442278539344e-05,7232,6452,6.792154689785093,1064.7578464130686,39930757120,31108308480,33749467136
871,13936,0.6968,1.351406937380203,0.23869743943214417,2.2356335803673656e-05,8393,7506,7.798124552238733,1076.284425027616,39930757120,31108308480,33749467136
872,13952,0.6976,1.5653896758981352,0.27983102202415466,2.224843455529496e-05,7522,6474,7.050362071022391,1066.8955614231618,39930757120,31108308480,33749467136
873,13968,0.6984,1.359179778339327,0.2706840932369232,2.2140719765228584e-05,7565,6450,7.566971780266613,999.7394228069206,39930757120,31108308480,33749467136
874,13984,0.6992,1.2999865532258137,0.29443806409835815,2.203319215719288e-05,6902,5664,6.085136786103249,1134.2390882259604,39930757120,31108308480,33749467136
875,14000,0.7,1.2822047691779448,0.2846411466598511,2.192585245364856e-05,7266,5820,6.4249594383873045,1130.9020811225232,39930757120,31108308480,33749467136
876,14016,0.7008,1.3279634648271985,0.2970213294029236,2.18187013757939e-05,7366,6218,6.84988593775779,1075.346373199778,39930757120,31108308480,33749467136
877,14032,0.7016,1.2371386423154738,0.3139308989048004,2.1711739643559764e-05,7134,5882,7.0149328438565135,1016.9733850335805,39930757120,31108308480,33749467136
878,14048,0.7024,1.339635707641339,0.2840326130390167,2.1604967975604844e-05,7102,5899,6.23455398902297,1139.1352152061434,39930757120,31108308480,33749467136
879,14064,0.7032,1.4703560005662715,0.2756067216396332,2.1498387089310868e-05,7386,6099,6.773980046156794,1090.3486502282265,39930757120,31108308480,33749467136
880,14080,0.704,1.307698137158013,0.27488934993743896,2.139199770077768e-05,7143,5860,6.733851249329746,1060.7599923908297,39930757120,31108308480,33749467136
881,14096,0.7048,1.1325568997473179,0.3148336410522461,2.128580052481848e-05,6737,5517,6.201076202094555,1086.4243206242852,39930757120,31108308480,33749467136
882,14112,0.7056,1.2628178919617568,0.29229721426963806,2.1179796274955073e-05,7006,5866,6.941349220927805,1009.3138634888555,39930757120,31108308480,33749467136
883,14128,0.7064,1.612824742632748,0.2567744553089142,2.1073985663412983e-05,8290,7258,7.623591607902199,1087.413967900253,39930757120,31108308480,33749467136
884,14144,0.7072,1.275346752920583,0.2862236499786377,2.0968369401116693e-05,7939,5803,8.121473839972168,977.5319303407626,39930757120,31108308480,33749467136
885,14160,0.708,1.347779250758608,0.2820206582546234,2.0862948197684955e-05,7251,6061,6.7632729089818895,1072.114063350954,39930757120,31108308480,33749467136
886,14176,0.7088,1.2845191030808272,0.2869490087032318,2.0757722761425892e-05,7384,6390,7.2262143306434155,1021.8351770563295,39930757120,31108308480,33749467136
887,14192,0.7096,1.4674024363339453,0.27033254504203796,2.0652693799332284e-05,8176,7183,7.655123525299132,1068.042856915299,39930757120,31108308480,33749467136
888,14208,0.7104,1.423541731985962,0.2763559818267822,2.054786201707693e-05,7363,6104,6.567734913900495,1121.0866602451235,39930757120,31108308480,33749467136
889,14224,0.7112,1.1920097658543714,0.3037165403366089,2.044322811900767e-05,6443,5376,5.827332579065114,1105.6516703966222,39930757120,31108308480,33749467136
890,14240,0.712,1.260397429575259,0.3062538504600525,2.0338792808142887e-05,6255,5424,6.018317473120987,1039.3270258566592,39930757120,31108308480,33749467136
891,14256,0.7128,1.469397782100796,0.25966066122055054,2.0234556786166715e-05,7628,6726,7.030057643074542,1085.0551143793969,39930757120,31108308480,33749467136
892,14272,0.7136,1.3177852401175503,0.2565779983997345,2.0130520753424176e-05,7730,6718,7.011605516076088,1102.4579152772912,39930757120,31108308480,33749467136
893,14288,0.7144,1.505173901419299,0.2662186026573181,2.00266854089167e-05,7281,6343,6.678797321859747,1090.1663352126645,39930757120,31108308480,33749467136
894,14304,0.7152,1.5630337727167798,0.257842093706131,1.9923051450297336e-05,8342,7181,8.08427264681086,1031.880091685281,39930757120,31108308480,33749467136
895,14320,0.716,1.2363215736130524,0.29545527696609497,1.9819619573865934e-05,7242,6014,6.849628044757992,1057.28368791387,39930757120,31108308480,33749467136
896,14336,0.7168,1.3745701977121223,0.28022342920303345,1.971639047456473e-05,7417,6157,6.543493459932506,1133.4923837574224,39930757120,31108308480,33749467136
897,14352,0.7176,1.3789306296711823,0.2956157624721527,1.961336484597343e-05,7428,6041,6.627287482842803,1120.8205497694403,39930757120,31108308480,33749467136
898,14368,0.7184,1.3092967639876643,0.2738088369369507,1.9510543380304685e-05,7188,6118,6.486113504040986,1108.2137239075023,39930757120,31108308480,33749467136
899,14384,0.7192,1.4959918221956738,0.2736455798149109,1.9407926768399452e-05,7444,6606,7.139517975971103,1042.6474203235664,39930757120,31108308480,33749467136
900,14400,0.72,1.0334443774041613,0.33114489912986755,1.9305515699722243e-05,6179,5012,5.640615724958479,1095.4477846557227,39930757120,31108308480,33749467136
901,14416,0.7208,1.3224803019823084,0.2865965664386749,1.9203310862356577e-05,6951,5917,5.8438619039952755,1189.4531585778589,39930757120,31108308480,33749467136
902,14432,0.7216,1.2798277228845794,0.2877821922302246,1.910131294300037e-05,7323,6229,6.500699931290001,1126.4940817760253,39930757120,31108308480,33749467136
903,14448,0.7224,1.3255873560322848,0.2685023546218872,1.899952262696125e-05,7384,6343,6.899907222017646,1070.1593169887287,39930757120,31108308480,33749467136
904,14464,0.7232,1.2303937712456572,0.2950490713119507,1.8897940598151998e-05,7180,5947,6.83141822880134,1051.0262670976629,39930757120,31108308480,33749467136
905,14480,0.724,1.259329422677612,0.2593368887901306,1.879656753908598e-05,8008,6662,7.186221338342875,1114.3547662903777,39930757120,31108308480,33749467136
906,14496,0.7248,1.3235385674198705,0.2790756821632385,1.869540413087249e-05,7467,6187,6.827384716831148,1093.6837910411064,39930757120,31108308480,33749467136
907,14512,0.7256,1.3087390615300054,0.2790028154850006,1.8594451053212208e-05,7324,6124,6.682712079025805,1095.9622251251742,39930757120,31108308480,33749467136
908,14528,0.7264,1.5134081439004317,0.29349181056022644,1.8493708984392683e-05,7370,6229,7.307338806800544,1008.5751044061541,39930757120,31108308480,33749467136
909,14544,0.7272,1.2223046284272439,0.30145463347435,1.8393178601283683e-05,6705,5760,5.977550906594843,1121.6968462121479,39930757120,31108308480,33749467136
910,14560,0.728,1.3296491763573806,0.27877333760261536,1.8292860579332704e-05,7669,6372,7.1335950386710465,1075.0540167232,39930757120,31108308480,33749467136
911,14576,0.7288,1.238330606908786,0.3019880950450897,1.8192755592560445e-05,6387,5481,5.844412181060761,1092.8387324729651,39930757120,31108308480,33749467136
912,14592,0.7296,1.4695561700968496,0.24338026344776154,1.8092864313556234e-05,8787,7742,8.15228271484375,1077.8576145305353,39930757120,31108308480,33749467136
913,14608,0.7304,1.458982936012286,0.26538941264152527,1.7993187413473533e-05,8500,7039,7.9577270252630115,1068.1442041195257,39930757120,31108308480,33749467136
914,14624,0.7312,1.469031723290474,0.2633911669254303,1.7893725562025415e-05,8406,7170,7.470368342939764,1125.245719368644,39930757120,31108308480,33749467136
915,14640,0.732,1.5507491026664788,0.27559149265289307,1.7794479427480117e-05,8296,6649,7.64543831627816,1085.0914828959783,39930757120,31108308480,33749467136
916,14656,0.7328,1.3549764294608233,0.26750728487968445,1.769544967665647e-05,7438,6518,7.21289884718135,1031.2081394163201,39930757120,31108308480,33749467136
917,14672,0.7336,1.2785435618760663,0.3034261465072632,1.759663697491944e-05,6078,5326,5.618044289760292,1081.871143500603,39930757120,31108308480,33749467136
918,14688,0.7344,1.4536252735738608,0.2837519645690918,1.7498041986175757e-05,6847,5930,6.689337778836489,1023.5691822383851,39930757120,31108308480,33749467136
919,14704,0.7352,1.0644964978573577,0.32815125584602356,1.739966537286929e-05,6244,5148,5.5776159185916185,1119.4747166414154,39930757120,31108308480,33749467136
920,14720,0.736,1.2356734274101704,0.3153356611728668,1.7301507795976697e-05,6767,5557,6.6913534458726645,1011.3051200686456,39930757120,31108308480,33749467136
921,14736,0.7368,1.36365730117368,0.29842644929885864,1.7203569915003005e-05,7156,5928,6.361290972679853,1124.9288911218214,39930757120,31108308480,33749467136
922,14752,0.7376,1.20688659435936,0.29135268926620483,1.7105852387977096e-05,6832,5563,5.961161816958338,1146.0853118538566,39930757120,31108308480,33749467136
923,14768,0.7384,1.5613875649641695,0.27067047357559204,1.7008355871447345e-05,7863,6870,7.107593302149326,1106.2816435518673,39930757120,31108308480,33749467136
924,14784,0.7392,1.3936381593107146,0.27027252316474915,1.6911081020477177e-05,7472,6472,6.668352243024856,1120.5166925331164,39930757120,31108308480,33749467136
925,14800,0.74,1.3745971221837598,0.3041432201862335,1.6814028488640726e-05,6944,5751,6.861842899117619,1011.9730372860834,39930757120,31108308480,33749467136
926,14816,0.7408,1.562592590853166,0.2681022584438324,1.671719892801835e-05,7685,6534,6.866665302310139,1119.1749796534498,39930757120,31108308480,33749467136
927,14832,0.7416,1.2441226192703876,0.26764899492263794,1.662059298919232e-05,7954,6557,7.353154675103724,1081.7125915942738,39930757120,31108308480,33749467136
928,14848,0.7424,1.4029421087414036,0.2790835201740265,1.6524211321242443e-05,7376,6374,6.707860303111374,1099.6054876960864,39930757120,31108308480,33749467136
929,14864,0.7432,1.4017835630279887,0.27777498960494995,1.642805457174166e-05,7941,6405,7.918172657955438,1002.8829053154868,39930757120,31108308480,33749467136
930,14880,0.744,1.3286174136353952,0.30045145750045776,1.633212338675173e-05,6561,5668,5.971860093995929,1098.6526637816564,39930757120,31108308480,33749467136
931,14896,0.7448,1.1906609324452209,0.2984727621078491,1.6236418410818872e-05,7493,5936,7.2570557268336415,1032.5123964935162,39930757120,31108308480,33749467136
